Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
TCF3_18692474_ChIP-Seq_MESC_Mouse	17/1351	0.00013768421286005643627316230581669742605299688875675201416015625	0.0004548496317698293308316725980233741211122833192348480224609375	-0.9314594854494916	7.168087150149315	PLEKHG3;LAMA5;SHROOM3;COBL;GRHL2;PRRG4;MUC1;CLDN4;CLDN3;BAIAP2L1;SLPI;EPB41L1;GJB3;CDH1;RHPN2;EPHA1;SMPDL3B
AR_25329375_ChIP-Seq_VCAP_Human	23/1906	0.00001705774823724357335658595447025476232738583348691463470458984375	0.00007513531961643002041704997306936775203212164342403411865234375	-0.743440946271311	7.059878640506132	TMEM45B;SLC44A3;EHF;STEAP4;GSTO2;GALNT3;WWC1;PLEKHG6;ARHGEF16;SHROOM3;MST1R;TC2N;TPD52L1;OVOL1;GRHL2;RHOD;ALS2CL;KLF5;MYO5C;AGR2;MAL2;ITGB6;KCNK1
EOMES_21245162_ChIP-Seq_HESC_Human	14/932	0.00009167872510535397356616627018155440964619629085063934326171875	0.0003230583646569616727665941180447362057748250663280487060546875	-0.8752275341557734	7.034796707268089	FOXA1;ARHGEF16;PPL;RHOD;PLEKHA7;KRT19;RAB20;ELF3;RAB25;S100A16;KIAA1522;PRSS8;KCNK1;CD46
SETDB1_19884255_ChIP-Seq_MESC_Mouse	23/2020	0.00004142819102783857764145392099663922635954804718494415283203125	0.00015802505855979663887921071729891764334752224385738372802734375	-0.7683509541924378	6.7251891459204804	CDS1;SDC4;GRTP1;ARHGEF16;SHROOM3;COBL;GRHL3;MST1R;OVOL1;PRKCZ;HDHD3;FUT1;RHOD;IGSF9;OVOL2;EFNA1;RAB25;TMEM54;EPB41L1;FXYD3;CLDN7;CD46;TJP3
SOX9_25088423_ChIP-ChIP_EMBRYONIC GONADS_Mouse	25/1903	0.000001663246310552985753389494162635120488857864984311163425445556640625	0.000008791444784351496699831111925060866951753268949687480926513671875	-0.5685185874154668	6.618540743444085	DDR1;FOXA1;EHF;GOLT1A;WWC1;TMEM125;ERBB3;EPB41L1;S100A16;PERP;CNNM4;GPR56;ARRDC1;PLEKHA6;LSR;EFNA1;CLDN4;ELF3;TMEM54;SCNN1A;LCN2;B3GNT3;DSG2;PKP3;DSC2
NRF2_20460467_ChIP-Seq_MEF_Mouse	15/1055	0.000093808333132686780764415701572289663090487010776996612548828125	0.000324383955692468333407985081606739186099730432033538818359375	-0.8008009142337934	6.433300367012306	EHF;SLC44A3;STYK1;PLEKHG6;PPAP2C;LAMC2;TPD52L1;SCEL;CLDN4;CLDN3;KLF5;SLPI;PAK6;ENPP5;FRK
CTNNB1_20460455_ChIP-Seq_HCT116_Human	14/988	0.00016620608600363220874220060441217583502293564379215240478515625	0.000533161416292915490457160476722719977260567247867584228515625	-0.8482378070146661	6.392902288804638	DSP;EHF;STEAP4;GSTO2;GRHL3;LSR;INADL;MPP7;SULT2B1;EPB41L4B;RAB20;LIPH;EPS8L2;FRK
VDR_24763502_ChIP-Seq_THP-1_Human	17/1288	0.000078428051031952821826875865696138134808279573917388916015625	0.0002873106819982430208508528135524784374865703284740447998046875	-0.7829882927911284	6.385227568957663	ANXA3;RASEF;C2ORF55;PLEKHA6;LAMC2;ADAP1;SSH3;GRHL2;TTC39A;TSPAN15;MUC1;RAB20;S100A16;P2RY2;KIAA1522;VWA1;SERINC2
NFE2L2_20460467_ChIP-Seq_MEF_Mouse	15/1055	0.000093808333132686780764415701572289663090487010776996612548828125	0.000324383955692468333407985081606739186099730432033538818359375	-0.7900734660168401	6.347120524651284	EHF;SLC44A3;STYK1;PLEKHG6;PPAP2C;LAMC2;TPD52L1;SCEL;CLDN4;CLDN3;KLF5;SLPI;PAK6;ENPP5;FRK
TP53_20018659_ChIP-ChIP_R1E_Mouse	15/1122	0.00018121503793702706057965057251379903391352854669094085693359375	0.0005730731968948718328682456757405816460959613323211669921875	-0.8374426217411312	6.251088026541606	DDR1;FOXA1;ST14;SDC4;TMEM30B;ITGB4;OVOL1;EVPL;RHOD;GRHL2;OVOL2;CLDN4;P2RY2;CNNM4;SLC12A8
PPARD_23208498_ChIP-Seq_MDA-MB-231_Human	9/516	0.000595304461085347479121221425657495274208486080169677734375	0.00161957831324690128098342523088604139047674834728240966796875	-0.9508575989720921	6.109820569801914	ST14;GPR110;RBM47;PLEKHG6;KIAA1671;KRT7;GRHL3;ITGB6;MPP7
TRIM28_19339689_ChIP-ChIP_MESC_Mouse	32/3072	0.00000706518850687436346900971440021521630114875733852386474609375	0.0000322730833030063462944780905417019312153570353984832763671875	-0.5887392548540584	6.088315720767657	GRB7;ITGB4;RASEF;LAMC2;SPINT2;PRKCZ;PPL;PRRG4;RAB20;ALS2CL;CDH3;PERP;ERBB2;PRSS8;SLC12A8;JUP;GSTO2;ATP8B1;USP43;CMTM4;SHROOM3;GRHL3;OVOL1;TSPAN15;ITPKC;CLDN4;KLF5;HOOK2;TMEM54;DSG2;KCNK1;PTPN3
NANOG_18700969_ChIP-ChIP_MESC_Mouse	6/344	0.004832751956037194436544002229538818937726318836212158203125	0.0099894872834288377105860234905776451341807842254638671875	-1.2508208811932613	5.761558674294054	CDS1;FGFBP1;GJB3;COBL;PRSS8;F11R
TCF4_18268006_ChIP-ChIP_LS174T_Human	8/470	0.00138548650576109555650206051069517343421466648578643798828125	0.0032240880951673292660608627357987643335945904254913330078125	-0.9933687621717477	5.699061021345207	EFNA1;AIM1L;ARHGEF16;TACSTD2;SFN;GRHL3;LAMC2;CD46
SALL4_18804426_ChIP-ChIP_XEN_Mouse	13/1005	0.000657949469021582651791224538584401670959778130054473876953125	0.00171437537702806737371918899270895053632557392120361328125	-0.8855097310111667	5.639551558762513	PLEKHG3;SLC44A3;SDC4;PLEKHA6;EFNA1;PRRG4;BAIAP2L1;KLF5;ELF3;LIPH;MYO6;RAB17;VGLL1
ARNT_22903824_ChIP-Seq_MCF7_Human	14/1029	0.0002497526711420597366787588189396274174214340746402740478515625	0.000776541918676992392982227908504455626825802028179168701171875	-0.7764851540868754	5.560146131208263	TMEM45B;WWC1;SHROOM3;GRHL1;GRHL2;TTC39A;PLEKHA7;GPR110;C6ORF132;ALS2CL;ELF3;PERP;P2RY2;ITGB6
STAT3_1855785_ChIP-Seq_MESC_Mouse	9/572	0.001208849865145265010946129535795989795587956905364990234375	0.002904379546128234117208233300289066391997039318084716796875	-0.9273439227958392	5.417112439097348	LAMA5;CLDN4;HOOK2;GJB3;LIPH;CHMP4C;COBL;PAK6;CYB561
AR_20517297_ChIP-Seq_VCAP_Human	24/2047	0.00001757112247337222512536154817031075481281732209026813507080078125	0.00007518440684626428289170918528583342776983045041561126708984375	-0.5683806293647453	5.397096179552122	LAMA5;EHF;ST14;GSTO2;ITGB4;USP43;WWC1;STARD10;LSR;F11R;GRHL2;LRRC1;ITPKC;C1ORF116;BAIAP2L1;RAB25;FAM110C;AGR2;LCN2;CHMP4C;MAL2;RHPN2;SLC12A8;PTPN3
FOXO1_23066095_ChIP-Seq_LIVER_Mouse	7/347	0.001066581806031378400201337086627972894348204135894775390625	0.002596284659418486746862431147064853576011955738067626953125	-0.9013736839850183	5.366484916153173	PLEKHG3;SH3YL1;RBM47;ALS2CL;RAB20;STARD10;RNF39
MITF_21258399_ChIP-Seq_MELANOMA_Human	64/5578	0.0000000000005411139656431810811904709080693683868716614693283872838946990668773651123046875	0.00000000000753459071032301785970073911561633987245267807253412684076465666294097900390625	-0.20054678590938355	5.136307337156124	SLC44A3;TINAGL1;PWWP2B;WWC1;RASEF;KIAA1671;LRRC1;CDH3;CDH1;AIM1L;PRSS8;ITGB6;ANXA9;SLC12A8;PLEKHG3;C2ORF55;COBL;TMC4;OVOL2;ELF3;ESRP2;VWA1;LAMA5;SDC4;LYPD3;PRKCZ;EVPL;PPL;SCEL;MARVELD2;RAB25;ERBB3;EPB41L1;KIAA1522;RNF39;EPS8L1;SFN;EPS8L2;TSPAN1;CNNM4;EXPH5;ST14;GPR56;CMTM4;ATP8B1;STARD10;GRHL3;CGN;ADAP1;INADL;GRHL2;TTC39A;PLEKHA7;MAPK13;SH3YL1;TSPAN15;KRT19;KLF5;HOOK2;FXYD3;MYO5B;S100P;RAB17;CYB561
PIAS1_25552417_ChIP-Seq_VCAP_Human	11/749	0.0006219682697117330689995373660394761827774345874786376953125	0.0016797683196594251180122636668556879158131778240203857421875	-0.7776433980264853	4.968440967777143	FOXA1;EPB41L4B;SLC44A3;RBM47;RAB20;MAP7;COBL;MAL2;SHROOM3;RHPN2;GRHL2
SUZ12_16625203_ChIP-ChIP_MESC_Mouse	15/1270	0.00064905997246077402375308285087385229417122900485992431640625	0.00170320701993252761850816678901310297078453004360198974609375	-0.7787762987343216	4.964887619668817	FOXA1;PLEKHG3;CDS1;ST14;STEAP4;GALNT3;TMEM30B;TACSTD2;OVOL1;RHOD;CXCL16;EPB41L4B;BAIAP2L1;RAB20;MARVELD3
AR_21909140_ChIP-Seq_LNCAP _Human	6/298	0.002433377698770451680321258436379139311611652374267578125	0.005391315859551299750906938612615704187192022800445556640625	-0.9407100532742572	4.913296430388437	EHF;SLC44A3;C1ORF116;SHROOM3;GRHL2;DSC2
KLF4_19030024_ChIP-ChIP_MESC_Mouse	18/1502	0.00015860530977271182560654760873575241930666379630565643310546875	0.00051477161943774894618808257718001186731271445751190185546875	-0.6454578112631499	4.887269201891549	FOXA1;PLEKHG3;CMTM4;TACSTD2;COBL;LSR;SPINT2;GRHL2;LRRC1;EFNA1;KLF5;EPB41L1;GJB3;MYO5C;S100A14;ANXA9;CNNM4;CRB3
YY1_22570637_ChIP-Seq_MALME-3M_Human	14/1049	0.000302199900500853203995366147438517145928926765918731689453125	0.000901725509558997458288420734362489383784122765064239501953125	-0.6959426206248035	4.879393178251704	SDC4;ITGB4;TMPRSS4;PRSS22;PPL;CXCL16;CNKSR1;FAM83F;PRRG2;ERBB2;LCN2;RNF39;B3GNT3;S100P
EZH2_23942234_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	13/935	0.0003389248708905419154267801840063611962250433862209320068359375	0.00099232553005782994128003426936857067630626261234283447265625	-0.6775248738173357	4.685395722962653	DDR1;LAMA5;ITGB4;SLC52A3;OVOL1;OVOL2;FAM83H;TSPAN15;PRR15L;ESRP1;PAK6;CRB3;LLGL2
PBX1_22567123_ChIP-ChIP_OVCAR3_Human	23/2299	0.0002714127498992627046843495453032346631516702473163604736328125	0.00082993981374154704271084437294803137774579226970672607421875	-0.6230673390105307	4.420137757145879	PLEKHG3;FOXA1;ZNF165;EHF;ST14;JUP;PLEKHA6;LAMC2;SPINT2;MST1R;F11R;OVOL1;RHOD;BSPRY;EFNA1;KLF5;CHMP4C;S100P;IRF6;CD46;VGLL1;CNNM4;PLS1
PPARG_20176806_ChIP-Seq_THIOMACROPHAGE_Mouse	12/837	0.0004379091245818866342219555232162520042038522660732269287109375	0.00123265390469400851376768901701552749727852642536163330078125	-0.6562758599519155	4.3961201484030195	FAM83F;RAB20;CDH3;PRR15L;S100A16;EPCAM;LYPD3;RAB17;TC2N;GRHL1;ENPP5;CYB561
PPARD_23176727_ChIP-Seq_KERATINOCYTES_Mouse	5/194	0.0019851660148727042105865070453774023917503654956817626953125	0.00445158439698727613487161391958579770289361476898193359375	-0.7994687860001292	4.328719905871237	TINAGL1;TMEM125;ARHGEF16;SHROOM3;KCNK1
STAT4_19710469_ChIP-ChIP_TH1  _Mouse	18/1939	0.002831212233713490018793823566056744311936199665069580078125	0.00616205015572936047607566223405228811316192150115966796875	-0.8490100776101801	4.320905821124799	DDR1;SDC4;GALNT3;STYK1;OVOL2;PRRG4;MUC1;RAB20;HOOK2;LIPH;AIM1L;LCN2;PAK6;PKP3;EPHA1;SMPDL3B;ARHGEF5;AP1M2
TOP2B_26459242_ChIP-Seq_MCF7_Human	23/2000	0.0000356512422079719826055466125325210668961517512798309326171875	0.00014032935762712376074300146822082524522556923329830169677734375	-0.47279244458705416	4.194386844963796	DDR1;DSP;CDS1;GRB7;ZNF165;RBM47;GALNT3;ATP8B1;WWC1;C2ORF55;TMPRSS4;PPL;MPP7;PLEKHA7;MAPK13;SH3YL1;BAIAP2L1;PERP;LCN2;RNF39;PRR15;MANSC1;TJP3
CEBPA_26348894_ChIP-Seq_LIVER_Mouse	23/2000	0.0000356512422079719826055466125325210668961517512798309326171875	0.00014032935762712376074300146822082524522556923329830169677734375	-0.46954873907089634	4.165610251975319	CDS1;FGFBP1;STARD10;KRT7;LYPD3;SPINT2;TPD52L1;HDHD3;TTC39A;CXCL16;RAB20;HOOK2;RAB25;S100A16;ESRP1;MARVELD3;CLDN7;EPS8L1;MAL2;PVRL4;FAM83B;FLJ23867;PLS1
ETV2_25802403_ChIP-Seq_MESC_Mouse	13/1000	0.0006288589437984846118590009922399985953234136104583740234375	0.00168607108119883555667761765306522647733800113201141357421875	-0.6297794172769139	4.021364685362445	ANKRD22;STARD10;LYPD3;F11R;GRHL2;BSPRY;PRRG4;KLC3;KLF5;MAP7;PRR15;STAP2;MPZL2
LYL1_20887958_ChIP-Seq_HPC-7_Mouse	11/752	0.000642324374834846970223900530783112117205746471881866455078125	0.00169778299545406997916874303200529539026319980621337890625	-0.6241952094330595	3.9813866976863364	DSP;GPR56;STARD10;CLDN7;SHROOM3;ANXA9;F11R;TPD52L1;EPHA1;ENPP5;GRHL2
NFIB_24661679_ChIP-Seq_E16.5 LUNG_Mouse	9/573	0.0012232353126799132454760599131304843467660248279571533203125	0.0029199810689778571588803846026394239743240177631378173828125	-0.6764657519585645	3.9479746380640206	EHF;MUC1;RBM47;TMEM125;ERBB3;EPB41L1;PLEKHG6;SCNN1A;PLEKHA6
HSF1_23293686_ChIP-Seq_STHDH STRIATAL_Mouse	12/1156	0.006096440376604047271802411245289476937614381313323974609375	0.01219288075320809454360482249057895387522876262664794921875	-0.8803054686893761	3.8794208482001875	FOXA1;EPN3;PRRG4;SDC4;CMTM4;MYO5C;VWA1;SFN;LAMC2;SMPDL3B;CYB561;SLC12A8
SPI1_23127762_ChIP-Seq_K562_Human	17/1389	0.000189913591945490016661690635402237603557296097278594970703125	0.00059549177135450269936212119858964797458611428737640380859375	-0.5183774220380306	3.849534489898539	TMEM45B;RBM47;CMTM4;TMC5;TPD52L1;ADAP1;SSH3;TTC39A;PLEKHA7;C6ORF132;RAB20;SPINT1;EPB41L1;SCNN1A;EPS8L2;DSC2;LLGL2
RXRA_24833708_ChIP-Seq_LIVER_Mouse	23/2000	0.0000356512422079719826055466125325210668961517512798309326171875	0.00014032935762712376074300146822082524522556923329830169677734375	-0.43062786932951796	3.820323042108055	DDR1;SLC44A3;RBM47;STEAP4;GRTP1;TNK1;LYPD3;LAMC2;TMC5;PPL;GRHL2;EVPL;FAM83H;PRRG4;CLDN3;PAK6;PVRL4;IRF6;CNNM4;TJP3;CRB3;PROM2;PTPN3
NANOG_18555785_ChIP-Seq_MESC_Mouse	8/542	0.0032832518383828401993540513359448596020229160785675048828125	0.0070628091872188998590065267535464954562485218048095703125	-0.7455229310543916	3.692509773242324	LAMA5;FGFBP1;CDH3;STEAP4;HOOK2;GJB3;LIPH;RHPN2
YAP1_20516196_ChIP-Seq_MESC_Mouse	26/2329	0.00001767849566385133191375768346720320778331370092928409576416015625	0.00007518440684626428289170918528583342776983045041561126708984375	-0.379626592923052	3.6047696358184114	FOXA1;TACSTD2;ATP2C2;EPB41L4B;SCEL;BAIAP2L1;CDH3;ERBB3;CDH1;ERBB2;SLC12A8;DSP;ST14;JUP;GPR56;STARD10;SHROOM3;KRT7;GRHL3;TPD52L1;HDHD3;OVOL2;FA2H;CLDN3;MYO5B;PTPN3
TEAD4_22529382_ChIP-Seq_TROPHECTODERM_Mouse	25/2293	0.00003797695115669084790777088045388154569081962108612060546875	0.00014636949924974598986372742448480721577652730047702789306640625	-0.40611133605986416	3.585709812509973	TINAGL1;SDC4;ITGB4;WWC1;F11R;LRRC1;CDH3;EPB41L1;PRRG2;ERBB2;MYH14;ITGB6;SLC12A8;EXPH5;ST14;ARRDC1;SHROOM3;CGN;RHOD;PLEKHA7;TSPAN15;CNKSR1;GJB3;CCDC64B;LLGL2
NANOG_16153702_ChIP-ChIP_HESC_Human	16/1686	0.0039012698124284198551714464286988004459999501705169677734375	0.008155196783042460706436571626909426413476467132568359375	-0.7417114097920033	3.5669642761873153	PLEKHG3;JUP;SDC4;GALNT3;F11R;EVPL;KLF5;RAB25;MARVELD2;CDH1;PERP;SCNN1A;ERBB2;PRSS8;RAB17;EPHA1
NACC1_18358816_ChIP-ChIP_MESC_Mouse	10/769	0.002617892970625812498752793544554151594638824462890625	0.00576559761387827711398568197864733519963920116424560546875	-0.6882799399608241	3.548665697586127	FGFBP1;CLDN4;CDH3;JUP;GJB3;COBL;F2RL1;LAMC2;GRHL3;SPINT2
TCF7L2_21901280_ChIP-Seq_H4IIE_Rat	9/645	0.0026862404958127618359586818996831425465643405914306640625	0.005881118245270543741509694513069916865788400173187255859375	-0.6622184353004066	3.401159418117969	RBM47;BAIAP2L1;STARD10;CHMP4C;COBL;CBLC;F11R;PRKCZ;IGSF9
EGR1_19032775_ChIP-ChIP_M12_Human	5/276	0.00847468825482583683339488089814039994962513446807861328125	0.0159981359912528542377430085252854041755199432373046875	-0.78249171481497	3.2358247360539516	CLDN3;CDH3;SLPI;MAP7;PAK6
POU5F1_18700969_ChIP-ChIP_MESC_Mouse	7/567	0.0143878824473808626660531473362425458617508411407470703125	0.02547401427504723814276843540937989018857479095458984375	-0.8571718138182782	3.14590318330799	CLDN4;ELF3;TMEM30B;GJB3;COBL;EPS8L2;IRF6
TP53_18474530_ChIP-ChIP_U2OS_Human	11/827	0.00136345145297701235247156414942537594470195472240447998046875	0.003213229538863022517747314310554429539479315280914306640625	-0.536002687001667	3.076912040428991	TMEM45B;EHF;SLC44A3;BAIAP2L1;KLF5;SDC4;WWC1;COBL;GRHL3;KCNK1;MPP7
RUNX1_20887958_ChIP-Seq_HPC-7_Mouse	14/1120	0.00057171087443362057778362128601656877435743808746337890625	0.00159047386120631287741156167925282716169022023677825927734375	-0.471130120084044	3.0358321232765855	TMEM184A;SLC44A3;GPR56;STARD10;TNK1;SHROOM3;LSR;F11R;GRHL2;FAM83F;RAB25;AGR2;ANXA9;EPHA1
ELF1_20517297_ChIP-Seq_JURKAT_Human	13/1020	0.00075212975614219403260041207914810001966543495655059814453125	0.00189311571273885590090124697582041335408575832843780517578125	-0.43266846636565387	2.7126284846049895	SDC4;TMPRSS4;TNK1;MAPK13;KRTCAP3;C19ORF21;TMEM54;FAM110C;PRRG2;CLDN7;B3GNT3;SERINC2;AP1M2
SOX11_23321250_ChIP-ChIP_Z138-A519-JVM2_Human	12/1134	0.00526976989505839078786753049143953830935060977935791015625	0.0108054240110908861272065450975787825882434844970703125	-0.5787417482205673	2.620373092201836	SULT2B1;MYO5B;PERP;PLEKHG6;CLDN7;F11R;EPHA1;CD46;PPL;DSC2;ARHGEF5;AP1M2
STAT1_20625510_ChIP-Seq_HELA_Human	9/656	0.002998174315658071013845908936445994186215102672576904296875	0.00648727775902623558790249802541438839398324489593505859375	-0.5044269675534625	2.541258818172812	DDR1;EHF;CLDN3;SDC4;ERBB3;STYK1;MARVELD3;FUT1;TTC39A
JARID2_20075857_ChIP-Seq_MESC_Mouse	15/1258	0.000590063990390292717434783664742781184031628072261810302734375	0.0016172124181067283089918706906473744311369955539703369140625	-0.38361835200575084	2.4655348438661657	DSP;FOXA1;PLEKHG3;LAD1;TINAGL1;GALNT3;TMEM30B;ATP8B1;RASEF;FHDC1;OVOL1;PPL;CLDN3;TMEM125;SERINC2
PRDM5_23873026_ChIP-Seq_MEF_Mouse	13/1029	0.0008139080045705877376749359797258875914849340915679931640625	0.002034770011426469127346905452213832177221775054931640625	-0.3780786101824872	2.3430939751454227	DSP;DDR1;ZNF165;COBL;TPD52L1;ADAP1;GRHL2;MAPK13;MARVELD2;ESRP1;MAP7;MAL2;F2RL1
RNF2_18974828_ChIP-Seq_MESC_Mouse	15/1302	0.000831531798089882420894902725905240004067309200763702392578125	0.0020511117686217096751921662445283800479955971240997314453125	-0.37382770364779844	2.313759210255379	FOXA1;CDS1;GALNT3;TMEM30B;ATP8B1;TACSTD2;OVOL1;GRHL2;OVOL2;CLDN3;RAB20;CDH3;MYO5B;PRR15;KCNK1
CTCF_18555785_ChIP-Seq_MESC_Mouse	17/1568	0.0007374290100868488399832312296666714246384799480438232421875	0.001868826943370781312747652691541588865220546722412109375	-0.36073499565927997	2.2662975345920193	CBLC;GRHL3;LSR;TPD52L1;PPL;IGSF9;BSPRY;PRRG4;MUC1;ELF3;HOOK2;MYO5B;MARVELD3;EPHA1;TSPAN1;CYB561;CNNM4
EZH2_18974828_ChIP-Seq_MESC_Mouse	15/1302	0.000831531798089882420894902725905240004067309200763702392578125	0.0020511117686217096751921662445283800479955971240997314453125	-0.3629766237218002	2.246597825812748	FOXA1;CDS1;GALNT3;TMEM30B;ATP8B1;TACSTD2;OVOL1;GRHL2;OVOL2;CLDN3;RAB20;CDH3;MYO5B;PRR15;KCNK1
STAT3_19079543_ChIP-ChIP_MESC_Mouse	11/948	0.0038307197434398151426881984349392951116897165775299072265625	0.0081457833624869642463739438653647084720432758331298828125	-0.45094552864934495	2.16916292278836	PLEKHG3;LAD1;MUC1;TMEM54;HOOK2;ITGB4;STYK1;RASEF;TPD52L1;CNNM4;PLEKHA7
SMAD1_18555785_ChIP-Seq_MESC_Mouse	8/610	0.006523397941980666435435320948954540654085576534271240234375	0.01290725796006869825760521308666284312494099140167236328125	-0.48852323256990204	2.125059204339497	EHF;CLDN4;CLDN3;RAB25;PLEKHG6;COBL;F2RL1;GRHL3
TBX3_20139965_ChIP-Seq_MESC_Mouse	12/1068	0.003312148320615143810841107807618755032308399677276611328125	0.00708378542559308203852008745116108912043273448944091796875	-0.4007462829694618	1.983672800844313	SLC44A3;KLF5;RASEF;PLEKHA6;COBL;RHPN2;SMPDL3B;OVOL1;INADL;SSH3;GRHL2;PTPN3
FOXM1_25889361_ChIP-Seq_OE33 AND U2OS_Human	12/932	0.00109635504649378302810536212064107530750334262847900390625	0.0026513161255078414486885396428306194138713181018829345703125	-0.3273819915416535	1.9422588502221902	GRB7;EHF;KRT19;PPP1R13L;ESRP1;SLC52A3;AGR2;PPAP2C;LSR;F11R;RHOD;EXPH5
TFAP2A_17053090_ChIP-ChIP_MCF7_Human	20/1904	0.0003765768126011525391248768723784223766415379941463470458984375	0.0010717955435571263449190393401977416942827403545379638671875	-0.278482506561293	1.9043803310502554	PLEKHG3;JUP;SDC4;ITGB4;SH2D3A;USP43;PLEKHG6;KRT7;LSR;TMC5;PLEKHA7;EPN3;KRT19;EPB41L1;PPP1R13L;MYO5B;B3GNT3;MYH14;ELMO3;DSC2
ESR1_20079471_ChIP-ChIP_T-47D_Human	4/216	0.0167866067467318004491350080797928967513144016265869140625	0.029023572412573674095259690375314676202833652496337890625	-0.5014154184024281	1.7748335500931247	TMEM45B;KRT19;GPR110;AGR2
POU5F1_18358816_ChIP-ChIP_MESC_Mouse	9/753	0.007157388301524324376867713937144799274392426013946533203125	0.01393807195559999823064600832367432303726673126220703125	-0.4064572756013799	1.7368452631691185	CLDN4;HOOK2;GJB3;LIPH;COBL;GRHL3;LAMC2;PLEKHA7;LRRC1
SOX2_21211035_ChIP-Seq_LN229_Gbm	32/3420	0.0000566983741533072930812893475138736221197177655994892120361328125	0.00021190301451236057237066667813252252017264254391193389892578125	-0.2042482431450649	1.727813884363193	SLC44A3;TACSTD2;LAMC2;PRKCZ;SCEL;GPR110;BAIAP2L1;RAB20;ERBB3;EPB41L1;KIAA1522;MAL2;EPS8L2;SLC12A8;PROM2;TMEM30B;STARD10;COBL;GRHL3;GRHL2;SERPINB5;OVOL2;EPN3;KLF5;MYO5C;LCN2;PRR15;PVRL4;KCNK1;CD46;FRK;PTPN3
ATF3_23680149_ChIP-Seq_GBM1-GSC_Human	23/2189	0.000135334360166387683045707834850190920406021177768707275390625	0.0004511145338879589254156565747422291678958572447299957275390625	-0.22405685968920686	1.7260868372116045	DDR1;TMEM45B;LAMA5;TINAGL1;GSTO2;SDC4;GPR56;ANXA3;CBLC;CGN;IGSF9;EFNA1;MUC1;C1ORF116;C6ORF132;CLDN4;KLF5;S100A16;LIPH;PERP;SCNN1A;PRR15;PTPN3
TRIM28_21343339_ChIP-Seq_HEK293_Human	3/90	0.00823908637947115378430407162113624508492648601531982421875	0.0156331382584837287608170441899346769787371158599853515625	-0.41022495375615264	1.705864011103274	KRT19;ERBB3;PPAP2C
AR_22383394_ChIP-Seq_PROSTATE CANCER_Human	20/1857	0.0002747743708546722027873110416607005390687845647335052490234375	0.000833332108329743500955977264510465829516761004924774169921875	-0.2363106366841088	1.675460918579409	RBM47;EHF;STEAP4;GALNT3;WWC1;SHROOM3;COBL;GRHL1;TMC5;FHDC1;LRRC1;EFNA1;EPB41L4B;C1ORF116;PRR15L;CDH1;MYO6;KCNK1;EPHA1;PLS1
ELK3_25401928_ChIP-Seq_HUVEC_Human	22/2000	0.0001003743483114797273823837198136743609211407601833343505859375	0.0003420164804439399484914385851652696146629750728607177734375	-0.20590998700271132	1.6432958741539452	LAMA5;TINAGL1;JUP;GPR56;F11R;EVPL;FUT1;TTC39A;PLEKHA7;MAPK13;EFNA1;MUC1;C6ORF132;HOOK2;S100A16;EPS8L1;SFN;PKP3;ITGB6;PRSS8;TSPAN1;CYB561
ETS2_20176728_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	4/215	0.01653700882433108143576561133158975280821323394775390625	0.0287262594601056346632628191173353116028010845184326171875	-0.4464613302393331	1.5849125467407876	GRB7;KRT19;KLF5;PTPN3
EP300_20729851_ChIP-Seq_FORBRAIN MIDBRAIN LIMB HEART_Mouse	18/2093	0.006144826978068397040078085780123728909529745578765869140625	0.01222358054777046738881285392608333495445549488067626953125	-0.3582447222704282	1.5778488851483743	LAMA5;TINAGL1;JUP;TMEM30B;GPR56;SHROOM3;PLEKHA6;GRHL3;LAMC2;CXCL16;MUC1;KLC3;CDH3;MYO5B;MYO5C;F2RL1;SERINC2;SLC12A8
ESR1_15608294_ChIP-ChIP_MCF7_Human	3/98	0.01031284391447872227087767527109463117085397243499755859375	0.0189838420316274965327085766375603270716965198516845703125	-0.3639290559124321	1.4426755832730882	LCN2;PLEKHA6;CGN
ZIC3_20872845_ChIP-ChIP_MESC_Mouse	5/365	0.0248072703879402313431601356796818436123430728912353515625	0.0413454506465670557080471780864172615110874176025390625	-0.38396649685569995	1.22323773345578	FGFBP1;JUP;LIPH;RHPN2;LRRC1
ERG_21242973_ChIP-ChIP_JURKAT_Human	5/321	0.01529368576603155373272446837518145912326872348785400390625	0.0269460177782460709450251812313581467606127262115478515625	-0.3319796314652585	1.1997477487005968	TINAGL1;TMEM30B;CDH1;CLDN7;TACSTD2
ESR1_17901129_ChIP-ChIP_ liver_Mouse	6/444	0.01540370148729263734266314855858581722714006900787353515625	0.0270112300962003608340022964284798945300281047821044921875	-0.3160925462702841	1.1415690432014687	EFNA1;SLPI;SDC4;P2RY2;COBL;DSC2
NUCKS1_24931609_ChIP-Seq_HEPATOCYTES_Mouse	8/588	0.005285896610830946584780321018115500919520854949951171875	0.0108054240110908861272065450975787825882434844970703125	-0.2505116208787175	1.1342432313769801	DSP;EFNA1;GRB7;JUP;PPP1R13L;PERP;MYO6;PRKCZ
